number	PRI.div.model	density	PRI.Psi	density	PRI.E.t	density	PRI.omega	density	PRI.cv	density
252	44.969	0.0205791	2.25626	0.110405	0.0053544	131.831	0.00900831	37.7269	0.501997	0.605135
253	45.1441	0.0204438	2.26126	0.107786	0.00537339	130.358	0.0090442	37.5802	0.503997	0.604951
254	45.3193	0.020302	2.26627	0.105215	0.00539239	128.892	0.00908009	37.4337	0.505997	0.604847
255	45.4945	0.020154	2.27127	0.102697	0.00541138	127.434	0.00911598	37.2872	0.507997	0.604822
256	45.6697	0.0199999	2.27628	0.100233	0.00543038	125.984	0.00915187	37.1406	0.509997	0.604879
257	45.8448	0.01984	2.28128	0.0978274	0.00544937	124.543	0.00918776	36.9937	0.511997	0.605017
258	46.02	0.0196744	2.28629	0.0954828	0.00546837	123.109	0.00922365	36.8465	0.513997	0.605237
259	46.1952	0.0195034	2.29129	0.0932022	0.00548736	121.684	0.00925954	36.6987	0.515997	0.605538
260	46.3704	0.0193272	2.2963	0.0909885	0.00550636	120.267	0.00929543	36.5503	0.517997	0.60592
261	46.5455	0.019146	2.3013	0.0888445	0.00552536	118.858	0.00933132	36.401	0.519997	0.606383
262	46.7207	0.0189601	2.30631	0.086773	0.00554435	117.458	0.00936721	36.2509	0.521997	0.606926
263	46.8959	0.0187697	2.31131	0.0847768	0.00556335	116.066	0.0094031	36.0997	0.523997	0.607548
264	47.0711	0.0185751	2.31632	0.0828586	0.00558234	114.683	0.00943899	35.9474	0.525997	0.608248
265	47.2462	0.0183765	2.32132	0.081021	0.00560134	113.308	0.00947488	35.7938	0.527997	0.609025
266	47.4214	0.0181741	2.32633	0.0792666	0.00562033	111.941	0.00951077	35.6388	0.529997	0.609877
267	47.5966	0.0179682	2.33133	0.0775981	0.00563933	110.583	0.00954666	35.4824	0.531997	0.610803
268	47.7718	0.017759	2.33634	0.0760179	0.00565833	109.233	0.00958255	35.3244	0.533997	0.611801
269	47.9469	0.0175469	2.34134	0.0745286	0.00567732	107.891	0.00961844	35.1648	0.535997	0.612868
270	48.1221	0.017332	2.34635	0.0731327	0.00569632	106.558	0.00965433	35.0034	0.537997	0.614003
271	48.2973	0.0171146	2.35135	0.0718325	0.00571531	105.233	0.00969022	34.8402	0.539997	0.615204
272	48.4725	0.0168949	2.35636	0.0706306	0.00573431	103.916	0.00972611	34.6752	0.541997	0.616467
273	48.6476	0.0166733	2.36136	0.0695292	0.0057533	102.606	0.00976199	34.5081	0.543997	0.617791
274	48.8228	0.0164499	2.36637	0.0685307	0.0057723	101.305	0.00979789	34.3391	0.545997	0.619172
275	48.998	0.016225	2.37137	0.0676375	0.00579129	100.012	0.00983377	34.168	0.547997	0.620608
276	49.1732	0.0159988	2.37638	0.0668518	0.00581029	98.7258	0.00986966	33.9948	0.549997	0.622096
277	49.3483	0.0157716	2.38138	0.0661761	0.00582929	97.4477	0.00990555	33.8194	0.551997	0.623633
278	49.5235	0.0155436	2.38639	0.0656124	0.00584828	96.1771	0.00994144	33.6418	0.553997	0.625215
279	49.6987	0.015315	2.39139	0.0651631	0.00586728	94.914	0.00997733	33.462	0.555997	0.62684
280	49.8739	0.0150861	2.3964	0.0648305	0.00588627	93.6583	0.0100132	33.2799	0.557997	0.628503
281	50.049	0.0148571	2.4014	0.0646167	0.00590527	92.4098	0.0100491	33.0956	0.559997	0.630203
282	50.2242	0.0146282	2.40641	0.0645239	0.00592426	91.1686	0.010085	32.909	0.561997	0.631935
283	50.3994	0.0143996	2.41141	0.0645544	0.00594326	89.9345	0.0101209	32.7201	0.563997	0.633696
284	50.5746	0.0141716	2.41642	0.0647104	0.00596226	88.7074	0.0101568	32.5289	0.565997	0.635483
285	50.7498	0.0139443	2.42142	0.0649939	0.00598125	87.4874	0.0101927	32.3355	0.567997	0.637292
286	50.9249	0.0137179	2.42643	0.0654073	0.00600025	86.2742	0.0102286	32.1398	0.569997	0.63912
287	51.1001	0.0134926	2.43143	0.0659525	0.00601924	85.068	0.0102645	31.9418	0.571997	0.640963
288	51.2753	0.0132685	2.43644	0.0666317	0.00603824	83.8686	0.0103003	31.7417	0.573996	0.642818
289	51.4505	0.013046	2.44144	0.0674471	0.00605723	82.6759	0.0103362	31.5393	0.575996	0.644682
290	51.6256	0.012825	2.44645	0.0684006	0.00607623	81.49	0.0103721	31.3348	0.577996	0.64655
291	51.8008	0.0126059	2.45145	0.0694945	0.00609523	80.3108	0.010408	31.1282	0.579996	0.64842
292	51.976	0.0123887	2.45646	0.0707307	0.00611422	79.1384	0.0104439	30.9195	0.581996	0.650289
293	52.1512	0.0121735	2.46146	0.0721113	0.00613322	77.9726	0.0104798	30.7088	0.583996	0.652154
294	52.3263	0.0119606	2.46647	0.0736382	0.00615221	76.8135	0.0105157	30.4962	0.585996	0.65401
295	52.5015	0.01175	2.47147	0.0753134	0.00617121	75.6612	0.0105516	30.2817	0.587996	0.655856
296	52.6767	0.0115419	2.47648	0.0771389	0.0061902	74.5155	0.0105875	30.0653	0.589996	0.657688
297	52.8519	0.0113364	2.48148	0.0791164	0.0062092	73.3766	0.0106233	29.8472	0.591996	0.659503
298	53.027	0.0111335	2.48649	0.0812479	0.0062282	72.2445	0.0106592	29.6274	0.593996	0.661299
299	53.2022	0.0109334	2.49149	0.0835352	0.00624719	71.1193	0.0106951	29.406	0.595996	0.663073
300	53.3774	0.0107363	2.4965	0.0859799	0.00626619	70.0009	0.010731	29.1831	0.597996	0.664822
301	53.5526	0.010542	2.5015	0.0885837	0.00628518	68.8895	0.0107669	28.9588	0.599996	0.666544
302	53.7277	0.0103509	2.50651	0.0913483	0.00630418	67.7851	0.0108028	28.7332	0.601996	0.668238
303	53.9029	0.0101628	2.51151	0.0942752	0.00632317	66.6878	0.0108387	28.5063	0.603996	0.6699
304	54.0781	0.00997789	2.51652	0.0973658	0.00634217	65.5976	0.0108746	28.2782	0.605996	0.671529
305	54.2533	0.00979622	2.52152	0.100621	0.00636116	64.5148	0.0109105	28.0491	0.607996	0.673122
306	54.4284	0.00961782	2.52653	0.104043	0.00638016	63.4394	0.0109464	27.8191	0.609996	0.674679
307	54.6036	0.00944275	2.53153	0.107633	0.00639916	62.3714	0.0109822	27.5882	0.611996	0.676197
308	54.7788	0.00927103	2.53654	0.111391	0.00641815	61.3111	0.0110181	27.3566	0.613996	0.677676
309	54.954	0.0091027	2.54154	0.115319	0.00643715	60.2585	0.011054	27.1244	0.615996	0.679114
310	55.1291	0.00893778	2.54655	0.119417	0.00645614	59.2138	0.0110899	26.8916	0.617996	0.68051
311	55.3043	0.00877629	2.55155	0.123686	0.00647514	58.177	0.0111258	26.6584	0.619996	0.681863
312	55.4795	0.00861824	2.55656	0.128126	0.00649413	57.1485	0.0111617	26.425	0.621996	0.683172
313	55.6547	0.00846364	2.56156	0.132739	0.00651313	56.1282	0.0111976	26.1913	0.623996	0.684437
314	55.8298	0.00831249	2.56657	0.137523	0.00653213	55.1163	0.0112335	25.9576	0.625996	0.685657
315	56.005	0.00816479	2.57157	0.14248	0.00655112	54.113	0.0112694	25.7239	0.627996	0.686832
316	56.1802	0.00802052	2.57658	0.147609	0.00657012	53.1184	0.0113053	25.4903	0.629996	0.687962
317	56.3554	0.00787969	2.58158	0.152909	0.00658911	52.1327	0.0113411	25.2571	0.631996	0.689047
318	56.5305	0.00774227	2.58659	0.158381	0.00660811	51.156	0.011377	25.0241	0.633996	0.690087
319	56.7057	0.00760824	2.59159	0.164023	0.0066271	50.1886	0.0114129	24.7917	0.635996	0.691083
320	56.8809	0.00747759	2.5966	0.169835	0.0066461	49.2304	0.0114488	24.5599	0.637996	0.692035
321	57.0561	0.00735027	2.6016	0.175816	0.00666509	48.2818	0.0114847	24.3287	0.639996	0.692943
322	57.2312	0.00722626	2.60661	0.181963	0.00668409	47.3428	0.0115206	24.0984	0.641996	0.693809
323	57.4064	0.00710554	2.61161	0.188276	0.00670309	46.4137	0.0115565	23.869	0.643996	0.694632
324	57.5816	0.00698805	2.61662	0.194752	0.00672208	45.4945	0.0115924	23.6406	0.645996	0.695416
325	57.7568	0.00687377	2.62162	0.201391	0.00674108	44.5854	0.0116283	23.4133	0.647996	0.69616
326	57.9319	0.00676264	2.62663	0.208188	0.00676007	43.6865	0.0116641	23.1872	0.649996	0.696865
327	58.1071	0.00665464	2.63163	0.215141	0.00677907	42.7981	0.0117	22.9625	0.651996	0.697534
328	58.2823	0.00654971	2.63664	0.222249	0.00679806	41.9201	0.0117359	22.7391	0.653996	0.698168
329	58.4575	0.0064478	2.64164	0.229506	0.00681706	41.0528	0.0117718	22.5173	0.655996	0.698767
330	58.6326	0.00634887	2.64665	0.236911	0.00683606	40.1963	0.0118077	22.297	0.657996	0.699335
331	58.8078	0.00625287	2.65165	0.244459	0.00685505	39.3507	0.0118436	22.0783	0.659996	0.699873
332	58.983	0.00615975	2.65666	0.252145	0.00687405	38.5162	0.0118795	21.8615	0.661996	0.700383
333	59.1582	0.00606945	2.66166	0.259967	0.00689304	37.6927	0.0119154	21.6464	0.663996	0.700866
334	59.3333	0.00598193	2.66667	0.267919	0.00691204	36.8805	0.0119513	21.4332	0.665996	0.701325
335	59.5085	0.00589712	2.67167	0.275996	0.00693103	36.0796	0.0119872	21.222	0.667996	0.701762
336	59.6837	0.00581498	2.67668	0.284193	0.00695003	35.2901	0.012023	21.0129	0.669996	0.702179
337	59.8589	0.00573546	2.68168	0.292505	0.00696903	34.512	0.0120589	20.8058	0.671996	0.702578
338	60.034	0.00565849	2.68669	0.300925	0.00698802	33.7456	0.0120948	20.6008	0.673996	0.702962
339	60.2092	0.00558403	2.69169	0.309448	0.00700702	32.9907	0.0121307	20.3981	0.675996	0.703332
340	60.3844	0.00551202	2.6967	0.318067	0.00702601	32.2476	0.0121666	20.1977	0.677996	0.703691
341	60.5596	0.0054424	2.7017	0.326775	0.00704501	31.5161	0.0122025	19.9995	0.679996	0.704042
342	60.7347	0.00537513	2.70671	0.335565	0.007064	30.7965	0.0122384	19.8036	0.681996	0.704387
343	60.9099	0.00531014	2.71171	0.344431	0.007083	30.0885	0.0122743	19.6102	0.683996	0.704728
344	61.0851	0.0052474	2.71672	0.353364	0.00710199	29.3924	0.0123102	19.4191	0.685996	0.705067
345	61.2603	0.00518683	2.72172	0.362356	0.00712099	28.7082	0.0123461	19.2305	0.687996	0.705407
346	61.4354	0.0051284	2.72673	0.3714	0.00713999	28.0357	0.0123819	19.0444	0.689996	0.705751
347	61.6106	0.00507205	2.73173	0.380488	0.00715898	27.375	0.0124178	18.8607	0.691996	0.7061
348	61.7858	0.00501773	2.73674	0.389609	0.00717798	26.7262	0.0124537	18.6795	0.693996	0.706457
349	61.961	0.00496539	2.74174	0.398757	0.00719697	26.0891	0.0124896	18.5008	0.695996	0.706824
350	62.1361	0.00491498	2.74675	0.407921	0.00721597	25.4637	0.0125255	18.3247	0.697996	0.707204
351	62.3113	0.00486646	2.75175	0.417092	0.00723496	24.85	0.0125614	18.151	0.699996	0.707599
352	62.4865	0.00481977	2.75676	0.426262	0.00725396	24.248	0.0125973	17.9799	0.701996	0.70801
353	62.6617	0.00477487	2.76176	0.435419	0.00727296	23.6576	0.0126332	17.8113	0.703996	0.708441
354	62.8368	0.00473171	2.76677	0.444555	0.00729195	23.0787	0.0126691	17.6451	0.705996	0.708893
355	63.012	0.00469025	2.77177	0.453658	0.00731095	22.5112	0.0127049	17.4814	0.707996	0.709368
356	63.1872	0.00465044	2.77678	0.46272	0.00732994	21.9551	0.0127408	17.3202	0.709996	0.709869
357	63.3624	0.00461224	2.78178	0.47173	0.00734894	21.4102	0.0127767	17.1615	0.711996	0.710397
358	63.5375	0.00457561	2.78679	0.480677	0.00736793	20.8766	0.0128126	17.0051	0.713996	0.710955
359	63.7127	0.0045405	2.79179	0.489551	0.00738693	20.354	0.0128485	16.8512	0.715996	0.711543
360	63.8879	0.00450687	2.7968	0.498341	0.00740592	19.8424	0.0128844	16.6996	0.717996	0.712165
361	64.0631	0.00447468	2.8018	0.507037	0.00742492	19.3416	0.0129203	16.5503	0.719996	0.712821
362	64.2382	0.0044439	2.80681	0.515628	0.00744392	18.8516	0.0129562	16.4033	0.721996	0.713514
363	64.4134	0.00441448	2.81181	0.524104	0.00746291	18.3722	0.0129921	16.2585	0.723996	0.714244
364	64.5886	0.00438638	2.81682	0.532453	0.00748191	17.9033	0.013028	16.1159	0.725996	0.715015
365	64.7638	0.00435956	2.82182	0.540665	0.0075009	17.4447	0.0130638	15.9754	0.727996	0.715826
366	64.9389	0.004334	2.82683	0.54873	0.0075199	16.9963	0.0130997	15.8371	0.729995	0.716679
367	65.1141	0.00430964	2.83183	0.556637	0.00753889	16.5579	0.0131356	15.7008	0.731995	0.717576
368	65.2893	0.00428645	2.83684	0.564376	0.00755789	16.1295	0.0131715	15.5664	0.733995	0.718518
369	65.4645	0.0042644	2.84184	0.571936	0.00757689	15.7108	0.0132074	15.434	0.735995	0.719506
370	65.6396	0.00424346	2.84685	0.579308	0.00759588	15.3017	0.0132433	15.3035	0.737995	0.720542
371	65.8148	0.00422357	2.85185	0.58648	0.00761488	14.902	0.0132792	15.1747	0.739995	0.721626
372	65.99	0.00420472	2.85686	0.593444	0.00763387	14.5116	0.0133151	15.0477	0.741995	0.722759
373	66.1652	0.00418686	2.86186	0.60019	0.00765287	14.1304	0.013351	14.9224	0.743995	0.723943
374	66.3403	0.00416996	2.86687	0.606709	0.00767186	13.7581	0.0133869	14.7987	0.745995	0.725178
375	66.5155	0.00415398	2.87187	0.612991	0.00769086	13.3946	0.0134227	14.6766	0.747995	0.726465
376	66.6907	0.0041389	2.87688	0.619027	0.00770985	13.0397	0.0134586	14.5559	0.749995	0.727805
377	66.8659	0.00412467	2.88188	0.624809	0.00772885	12.6933	0.0134945	14.4366	0.751995	0.729198
378	67.041	0.00411126	2.88689	0.630329	0.00774785	12.3551	0.0135304	14.3187	0.753995	0.730645
379	67.2162	0.00409865	2.89189	0.635579	0.00776684	12.0251	0.0135663	14.2021	0.755995	0.732146
380	67.3914	0.00408679	2.8969	0.640551	0.00778584	11.7031	0.0136022	14.0867	0.757995	0.733703
381	67.5666	0.00407565	2.9019	0.645237	0.00780483	11.3888	0.0136381	13.9724	0.759995	0.735316
382	67.7417	0.0040652	2.90691	0.649632	0.00782383	11.0821	0.013674	13.8592	0.761995	0.736984
383	67.9169	0.0040554	2.91191	0.653728	0.00784282	10.783	0.0137099	13.7469	0.763995	0.738708
384	68.0921	0.00404623	2.91692	0.65752	0.00786182	10.4911	0.0137458	13.6356	0.765995	0.740489
385	68.2673	0.00403765	2.92192	0.661002	0.00788082	10.2063	0.0137816	13.5252	0.767995	0.742326
386	68.4424	0.00402962	2.92693	0.664168	0.00789981	9.92853	0.0138175	13.4156	0.769995	0.74422
387	68.6176	0.00402211	2.93193	0.667015	0.00791881	9.65756	0.0138534	13.3067	0.771995	0.746171
388	68.7928	0.0040151	2.93694	0.669537	0.0079378	9.39326	0.0138893	13.1985	0.773995	0.748179
389	68.968	0.00400854	2.94194	0.671731	0.0079568	9.13545	0.0139252	13.0909	0.775995	0.750244
390	69.1431	0.00400241	2.94695	0.673594	0.00797579	8.884	0.0139611	12.9838	0.777995	0.752365
391	69.3183	0.00399667	2.95195	0.675123	0.00799479	8.63875	0.013997	12.8772	0.779995	0.754543
392	69.4935	0.00399129	2.95696	0.676315	0.00801379	8.39955	0.0140329	12.771	0.781995	0.756777
393	69.6687	0.00398624	2.96196	0.677169	0.00803278	8.16627	0.0140688	12.6652	0.783995	0.759067
394	69.8438	0.00398149	2.96697	0.677684	0.00805178	7.93875	0.0141046	12.5597	0.785995	0.761413
395	70.019	0.003977	2.97197	0.677859	0.00807077	7.71687	0.0141405	12.4545	0.787995	0.763814
396	70.1942	0.00397275	2.97698	0.677693	0.00808977	7.50047	0.0141764	12.3495	0.789995	0.76627
397	70.3694	0.0039687	2.98198	0.677186	0.00810876	7.28944	0.0142123	12.2446	0.791995	0.76878
398	70.5445	0.00396483	2.98699	0.67634	0.00812776	7.08365	0.0142482	12.1399	0.793995	0.771344
399	70.7197	0.0039611	2.99199	0.675156	0.00814676	6.88295	0.0142841	12.0352	0.795995	0.77396
400	70.8949	0.00395748	2.997	0.673636	0.00816575	6.68724	0.01432	11.9306	0.797995	0.776629
401	71.0701	0.00395395	3.002	0.671782	0.00818475	6.49639	0.0143559	11.8259	0.799995	0.779349
402	71.2452	0.00395047	3.00701	0.669596	0.00820374	6.31029	0.0143918	11.7212	0.801995	0.782119
403	71.4204	0.00394702	3.01201	0.667082	0.00822274	6.12881	0.0144277	11.6164	0.803995	0.784939
404	71.5956	0.00394358	3.01702	0.664244	0.00824173	5.95186	0.0144635	11.5115	0.805995	0.787808
405	71.7708	0.0039401	3.02202	0.661087	0.00826073	5.77932	0.0144994	11.4064	0.807995	0.790723
406	71.9459	0.00393658	3.02703	0.657614	0.00827972	5.61108	0.0145353	11.3012	0.809995	0.793685
407	72.1211	0.00393297	3.03203	0.653831	0.00829872	5.44705	0.0145712	11.1958	0.811995	0.796691
408	72.2963	0.00392927	3.03704	0.649743	0.00831772	5.28712	0.0146071	11.0902	0.813995	0.79974
409	72.4715	0.00392544	3.04204	0.645358	0.00833671	5.1312	0.014643	10.9843	0.815995	0.802832
410	72.6466	0.00392146	3.04705	0.64068	0.00835571	4.9792	0.0146789	10.8782	0.817995	0.805963
411	72.8218	0.00391731	3.05205	0.635718	0.0083747	4.83103	0.0147148	10.7719	0.819995	0.809134
412	72.997	0.00391297	3.05706	0.630477	0.0083937	4.68659	0.0147507	10.6653	0.821995	0.812341
413	73.1722	0.00390842	3.06206	0.624967	0.00841269	4.54581	0.0147866	10.5584	0.823995	0.815583
414	73.3473	0.00390364	3.06707	0.619195	0.00843169	4.40859	0.0148224	10.4512	0.825995	0.818858
415	73.5225	0.0038986	3.07207	0.613168	0.00845069	4.27487	0.0148583	10.3438	0.827995	0.822165
416	73.6977	0.0038933	3.07708	0.606897	0.00846968	4.14456	0.0148942	10.236	0.829995	0.8255
417	73.8729	0.00388772	3.08208	0.600389	0.00848868	4.01758	0.0149301	10.128	0.831995	0.828862
418	74.048	0.00388185	3.08709	0.593654	0.00850767	3.89387	0.014966	10.0198	0.833995	0.832249
419	74.2232	0.00387566	3.09209	0.586701	0.00852667	3.77334	0.0150019	9.91123	0.835995	0.835657
420	74.3984	0.00386915	3.0971	0.57954	0.00854566	3.65594	0.0150378	9.80246	0.837995	0.839085
421	74.5736	0.0038623	3.1021	0.572181	0.00856466	3.5416	0.0150737	9.69345	0.839995	0.84253
422	74.7487	0.00385511	3.10711	0.564634	0.00858365	3.43024	0.0151096	9.58423	0.841995	0.84599
423	74.9239	0.00384756	3.11211	0.556908	0.00860265	3.32181	0.0151454	9.4748	0.843995	0.84946
424	75.0991	0.00383966	3.11712	0.549015	0.00862165	3.21624	0.0151813	9.3652	0.845995	0.85294
425	75.2743	0.00383138	3.12212	0.540965	0.00864064	3.11348	0.0152172	9.25545	0.847995	0.856425
426	75.4494	0.00382274	3.12713	0.532768	0.00865964	3.01345	0.0152531	9.14556	0.849995	0.859912
427	75.6246	0.00381371	3.13213	0.524435	0.00867863	2.91612	0.015289	9.03556	0.851995	0.863399
428	75.7998	0.00380431	3.13714	0.515977	0.00869763	2.82141	0.0153249	8.92549	0.853995	0.866883
429	75.975	0.00379452	3.14214	0.507404	0.00871662	2.72928	0.0153608	8.81536	0.855995	0.870359
430	76.1501	0.00378435	3.14715	0.498728	0.00873562	2.63967	0.0153967	8.70522	0.857995	0.873825
431	76.3253	0.0037738	3.15215	0.489958	0.00875462	2.55252	0.0154326	8.59509	0.859995	0.877278
432	76.5005	0.00376287	3.15716	0.481106	0.00877361	2.46779	0.0154685	8.48501	0.861995	0.880713
433	76.6757	0.00375156	3.16216	0.472183	0.00879261	2.38543	0.0155043	8.37501	0.863995	0.884128
434	76.8508	0.00373988	3.16717	0.463198	0.0088116	2.30538	0.0155402	8.26513	0.865995	0.887518
435	77.026	0.00372783	3.17217	0.454163	0.0088306	2.2276	0.0155761	8.15541	0.867995	0.890881
436	77.2012	0.00371542	3.17718	0.445087	0.00884959	2.15204	0.015612	8.04587	0.869995	0.894213
437	77.3764	0.00370266	3.18218	0.435982	0.00886859	2.07865	0.0156479	7.93657	0.871995	0.897509
438	77.5516	0.00368955	3.18719	0.426858	0.00888759	2.00739	0.0156838	7.82754	0.873995	0.900767
439	77.7267	0.0036761	3.19219	0.417723	0.00890658	1.93821	0.0157197	7.71882	0.875995	0.903982
440	77.9019	0.00366233	3.1972	0.40859	0.00892558	1.87106	0.0157556	7.61045	0.877995	0.907151
441	78.0771	0.00364824	3.2022	0.399466	0.00894457	1.8059	0.0157915	7.50247	0.879995	0.91027
442	78.2523	0.00363385	3.20721	0.390361	0.00896357	1.74269	0.0158274	7.39493	0.881995	0.913336
443	78.4274	0.00361917	3.21221	0.381286	0.00898256	1.68138	0.0158632	7.28785	0.883995	0.916344
444	78.6026	0.00360421	3.21722	0.372248	0.00900156	1.62194	0.0158991	7.18129	0.885995	0.919292
445	78.7778	0.00358899	3.22222	0.363257	0.00902055	1.56431	0.015935	7.07528	0.887995	0.922175
446	78.953	0.00357351	3.22723	0.354322	0.00903955	1.50846	0.0159709	6.96987	0.889995	0.92499
447	79.1281	0.00355781	3.23223	0.34545	0.00905855	1.45434	0.0160068	6.86509	0.891995	0.927733
448	79.3033	0.00354188	3.23724	0.33665	0.00907754	1.40192	0.0160427	6.76098	0.893995	0.930402
449	79.4785	0.00352576	3.24224	0.327929	0.00909654	1.35116	0.0160786	6.65758	0.895994	0.932992
450	79.6537	0.00350945	3.24725	0.319297	0.00911553	1.30201	0.0161145	6.55494	0.897995	0.9355
451	79.8288	0.00349297	3.25225	0.310758	0.00913453	1.25444	0.0161504	6.45308	0.899994	0.937923
452	80.004	0.00347635	3.25726	0.302322	0.00915352	1.20841	0.0161863	6.35204	0.901994	0.940258
453	80.1792	0.00345959	3.26226	0.293994	0.00917252	1.16388	0.0162221	6.25187	0.903994	0.942502
454	80.3544	0.00344271	3.26727	0.285781	0.00919152	1.12081	0.016258	6.15259	0.905994	0.944652
455	80.5295	0.00342574	3.27227	0.277689	0.00921051	1.07917	0.0162939	6.05424	0.907994	0.946705
456	80.7047	0.00340869	3.27728	0.269725	0.00922951	1.03891	0.0163298	5.95685	0.909994	0.948658
457	80.8799	0.00339158	3.28228	0.261894	0.0092485	1.00001	0.0163657	5.86046	0.911994	0.950509
458	81.0551	0.00337443	3.28729	0.2542	0.0092675	0.962426	0.0164016	5.76508	0.913994	0.952255
459	81.2302	0.00335725	3.29229	0.246651	0.00928649	0.926122	0.0164375	5.67076	0.915994	0.953894
460	81.4054	0.00334007	3.2973	0.239249	0.00930549	0.891064	0.0164734	5.57752	0.917994	0.955424
461	81.5806	0.0033229	3.3023	0.232	0.00932449	0.857217	0.0165093	5.48539	0.919994	0.956843
462	81.7558	0.00330576	3.30731	0.224909	0.00934348	0.82455	0.0165451	5.39439	0.921994	0.958149
463	81.9309	0.00328866	3.31231	0.217978	0.00936248	0.793027	0.016581	5.30454	0.923994	0.95934
464	82.1061	0.00327163	3.31732	0.211213	0.00938147	0.762617	0.0166169	5.21586	0.925994	0.960416
465	82.2813	0.00325468	3.32232	0.204616	0.00940047	0.733286	0.0166528	5.12839	0.927994	0.961373
466	82.4565	0.00323782	3.32733	0.19819	0.00941946	0.705004	0.0166887	5.04212	0.929994	0.962212
467	82.6316	0.00322108	3.33233	0.19194	0.00943846	0.677739	0.0167246	4.95709	0.931994	0.962932
468	82.8068	0.00320446	3.33734	0.185867	0.00945745	0.651461	0.0167605	4.8733	0.933994	0.963531
469	82.982	0.00318799	3.34234	0.179974	0.00947645	0.62614	0.0167964	4.79078	0.935994	0.964009
470	83.1572	0.00317167	3.34735	0.174263	0.00949545	0.601745	0.0168323	4.70952	0.937994	0.964365
471	83.3323	0.00315552	3.35235	0.168737	0.00951444	0.578249	0.0168682	4.62955	0.939994	0.9646
472	83.5075	0.00313956	3.35736	0.163398	0.00953344	0.555622	0.016904	4.55087	0.941994	0.964713
473	83.6827	0.0031238	3.36236	0.158247	0.00955243	0.533838	0.0169399	4.47349	0.943994	0.964704
474	83.8579	0.00310825	3.36737	0.153286	0.00957143	0.512868	0.0169758	4.39741	0.945994	0.964573
475	84.033	0.00309291	3.37237	0.148516	0.00959042	0.492687	0.0170117	4.32264	0.947994	0.964322
476	84.2082	0.00307781	3.37738	0.143938	0.00960942	0.473269	0.0170476	4.24918	0.949994	0.96395
477	84.3834	0.00306295	3.38238	0.139554	0.00962842	0.454587	0.0170835	4.17704	0.951994	0.963459
478	84.5586	0.00304834	3.38739	0.135364	0.00964741	0.436618	0.0171194	4.1062	0.953994	0.962849
479	84.7337	0.003034	3.39239	0.131369	0.00966641	0.419337	0.0171553	4.03667	0.955994	0.962122
480	84.9089	0.00301992	3.3974	0.12757	0.0096854	0.40272	0.0171912	3.96844	0.957994	0.961279
481	85.0841	0.00300612	3.4024	0.123967	0.0097044	0.386745	0.017227	3.90151	0.959994	0.960321
482	85.2593	0.0029926	3.40741	0.120561	0.00972339	0.371388	0.0172629	3.83587	0.961994	0.959249
483	85.4344	0.00297937	3.41241	0.117351	0.00974239	0.356629	0.0172988	3.77152	0.963994	0.958067
484	85.6096	0.00296644	3.41742	0.114338	0.00976138	0.342446	0.0173347	3.70844	0.965994	0.956775
485	85.7848	0.00295381	3.42242	0.111522	0.00978038	0.328819	0.0173706	3.64663	0.967994	0.955375
486	85.96	0.00294148	3.42743	0.108903	0.00979938	0.315726	0.0174065	3.58607	0.969994	0.95387
487	86.1351	0.00292947	3.43243	0.106481	0.00981837	0.30315	0.0174424	3.52675	0.971994	0.952262
488	86.3103	0.00291776	3.43744	0.104255	0.00983737	0.29107	0.0174783	3.46865	0.973994	0.950553
489	86.4855	0.00290637	3.44244	0.102226	0.00985636	0.279469	0.0175142	3.41176	0.975994	0.948746
490	86.6607	0.0028953	3.44745	0.100392	0.00987536	0.268329	0.0175501	3.35607	0.977994	0.946843
491	86.8358	0.00288455	3.45245	0.0987542	0.00989435	0.257632	0.0175859	3.30155	0.979994	0.944847
492	87.011	0.00287411	3.45746	0.0973112	0.00991335	0.247361	0.0176218	3.2482	0.981994	0.942761
493	87.1862	0.002864	3.46246	0.0960626	0.00993235	0.237502	0.0176577	3.19598	0.983994	0.940587
494	87.3614	0.00285421	3.46747	0.095008	0.00995134	0.228037	0.0176936	3.14489	0.985994	0.938328
495	87.5365	0.00284473	3.47247	0.0941467	0.00997034	0.218952	0.0177295	3.09489	0.987994	0.935987
496	87.7117	0.00283558	3.47748	0.0934781	0.00998933	0.210232	0.0177654	3.04597	0.989994	0.933567
497	87.8869	0.00282674	3.48248	0.0930014	0.0100083	0.201863	0.0178013	2.99812	0.991994	0.931071
498	88.0621	0.00281822	3.48749	0.092716	0.0100273	0.19383	0.0178372	2.95129	0.993994	0.928501
499	88.2372	0.00281001	3.49249	0.092621	0.0100463	0.186122	0.0178731	2.90549	0.995994	0.925862
500	88.4124	0.00280211	3.4975	0.0927156	0.0100653	0.178725	0.017909	2.86067	0.997994	0.923155
501	88.5876	0.00279452	3.5025	0.092999	0.0100843	0.171627	0.0179448	2.81682	0.999994	0.920383
502	88.7628	0.00278724	3.50751	0.0934703	0.0101033	0.164816	0.0179807	2.77391	1.00199	0.917551
503	88.9379	0.00278026	3.51251	0.0941285	0.0101223	0.15828	0.0180166	2.73192	1.00399	0.91466
504	89.1131	0.00277358	3.51752	0.0949727	0.0101413	0.152009	0.0180525	2.69083	1.00599	0.911714
505	89.2883	0.0027672	3.52252	0.096002	0.0101603	0.145992	0.0180884	2.65061	1.00799	0.908715
